"","kegg.name","id","grpvar","EMO","MEM","MMO","KO","names","Pathway","Bamboo","Larval food","BvL","sBvL","food_indicator"
"277","K18288_itaconate CoA-transferase [EC:2.8.3.-]","K18288","variable:Microbe_treatment",0.460280077385504,0.324721120849729,-0.911964514255276,"K18288","itaconate CoA-transferase [EC:2.8.3.-]","Metabolism; Carbohydrate metabolism; C5-Branched dibasic acid metabolism",0.889947262979105,-0.96703413587311,1.85698139885221,2.56476098535654,"Bamboo"
"278","K18293_p-cymene methyl-monooxygenase electron transfer component [EC:1.18.1.3]","K18293","variable:Microbe_treatment",-0.128110746484102,0.0581306240694847,-0.128921257496001,"K18293","p-cymene methyl-monooxygenase electron transfer component [EC:1.18.1.3]","Metabolism; Xenobiotics biodegradation and metabolism; Xylene degradation",0.547309543997168,-0.668074233139278,1.21538377713645,1.67728807351373,"Bamboo"
"279","K18307_multidrug efflux pump","K18307","variable:Microbe_treatment",0.907579774621638,0.0567848920141286,-1.12010741518769,"K18307","multidrug efflux pump","Cellular Processes; Cellular community - prokaryotes; Quorum sensing | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",0.506655158538131,-0.601215712232948,1.10787087077108,1.52857369421538,"Bamboo"
"280","K18534_MPBQ/MSBQ methyltransferase [EC:2.1.1.295]","K18534","variable:Microbe_treatment",0.253959851444117,0.306674832086843,-0.733388437585595,"K18534","MPBQ/MSBQ methyltransferase [EC:2.1.1.295]","Metabolism; Metabolism of cofactors and vitamins; Ubiquinone and other terpenoid-quinone biosynthesis",0.88013361881011,-0.985022551284664,1.86515617009477,2.5760685210966,"Bamboo"
"281","K18565_2-oxoglutarate-dependent dioxygenase [EC:1.14.20.-]","K18565","variable:Microbe_treatment",0.0241648081636846,0.393624016549869,-0.781591142632586,"K18565","2-oxoglutarate-dependent dioxygenase [EC:1.14.20.-]","Metabolism; Biosynthesis of other secondary metabolites; Carbapenem biosynthesis",0.807847589379989,-1.02873330597187,1.83658089535186,2.5365425293777,"Bamboo"
"282","K18613_3-hydroxy-2-methylpyridine-4,5-dicarboxylate 4-decarboxylase [EC:4.1.1.51]","K18613","variable:Microbe_treatment",0.231473976751887,0.381084748167833,-0.824665535851214,"K18613","3-hydroxy-2-methylpyridine-4,5-dicarboxylate 4-decarboxylase [EC:4.1.1.51]","Metabolism; Metabolism of cofactors and vitamins; Vitamin B6 metabolism",0.631068222127912,-0.759850702664633,1.39091892479254,1.92009241590596,"Bamboo"
"283","K18637_axial budding pattern protein 2","K18637","variable:Microbe_treatment",0.0673466377181873,0.544722602919542,-0.97493715440893,"K18637","axial budding pattern protein 2","Brite Hierarchies; Protein families: signaling and cellular processes; Cytoskeleton proteins",0.46092679226825,-0.681245177318759,1.14217196958701,1.57601978038412,"Bamboo"
"284","K18642_crescentin","K18642","variable:Microbe_treatment",0.338817170588776,0.0786332495872715,-0.758955696361246,"K18642","crescentin","Brite Hierarchies; Protein families: signaling and cellular processes; Cytoskeleton proteins",0.398310340337672,-0.605658215638633,1.0039685559763,1.38485357004856,"Bamboo"
"285","K18853_dihydromethanopterin reductase (acceptor) [EC:1.5.99.15]","K18853","variable:Microbe_treatment",0.4305504878686,0.202620714547478,-0.993877087997849,"K18853","dihydromethanopterin reductase (acceptor) [EC:1.5.99.15]","Metabolism; Metabolism of cofactors and vitamins; Folate biosynthesis",0.499907358775316,-0.718913049754369,1.21882040852968,1.68204170283881,"Bamboo"
"286","K18909_MarR family transcriptional regulator, repressor for mepA","K18909","variable:Microbe_treatment",0.347691384149358,0.522445488466245,-1.1929175825639,"K18909","MarR family transcriptional regulator, repressor for mepA","Brite Hierarchies; Protein families: genetic information processing; Transcription factors | Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes",0.606695108057,-0.802674201392061,1.40936930944906,1.94561342166024,"Bamboo"
"287","K18933_tyrosine decarboxylase / aspartate 1-decarboxylase [EC:4.1.1.25 4.1.1.11]","K18933","variable:Microbe_treatment",0.639788026179598,0.221938828502741,-1.20035346649881,"K18933","tyrosine decarboxylase / aspartate 1-decarboxylase [EC:4.1.1.25 4.1.1.11]","Metabolism; Energy metabolism; Methane metabolism | Metabolism; Amino acid metabolism; Tyrosine metabolism | Metabolism; Metabolism of other amino acids; beta-Alanine metabolism | Metabolism; Metabolism of cofactors and vitamins; Pantothenate and CoA biosynthesis",0.832055147417925,-1.03765521680729,1.86971036422521,2.58236798946935,"Bamboo"
"288","K18989_multidrug efflux pump","K18989","variable:Microbe_treatment",-0.204529704032377,0.0367704481698796,0.122552960696623,"K18989","multidrug efflux pump","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",1.03557299818178,-1.06302039037899,2.09859338856077,2.89896436888744,"Bamboo"
"289","K18990_membrane fusion protein, multidrug efflux system","K18990","variable:Microbe_treatment",0.60693608307635,0.802852698278465,-1.63575220600741,"K18990","membrane fusion protein, multidrug efflux system","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",0.935678713909501,-1.07287435703636,2.00855307094586,2.77441848506191,"Bamboo"
"290","K19209_beta-lactamase class D OXA-42 [EC:3.5.2.6]","K19209","variable:Microbe_treatment",-1.07221518059931,0.0441354499253926,0.66512951739319,"K19209","beta-lactamase class D OXA-42 [EC:3.5.2.6]","Human Diseases; Drug resistance: Antimicrobial; beta-Lactam resistance | Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes",0.822104519622776,-1.04247287353066,1.86457739315343,2.57526794322652,"Bamboo"
"291","K19272_aminoglycoside 3'-phosphotransferase I [EC:2.7.1.95]","K19272","variable:Microbe_treatment",0.260151067461818,0.240278520218169,-0.846286423682817,"K19272","aminoglycoside 3'-phosphotransferase I [EC:2.7.1.95]","Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes",0.70380130291932,-0.913791265313371,1.61759256823269,2.23363272773549,"Bamboo"
"292","K19423_glycosyltransferase EpsE [EC:2.4.-.-]","K19423","variable:Microbe_treatment",0.317504829271701,0.414804967013451,-0.72068949335727,"K19423","glycosyltransferase EpsE [EC:2.4.-.-]","Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",0.833209173199271,-0.826153806004466,1.65936297920374,2.2914105420519,"Bamboo"
"293","K19424_glycosyltransferase EpsF [EC:2.4.-.-]","K19424","variable:Microbe_treatment",0.762410629588772,0.0596594335888495,-1.04410587363213,"K19424","glycosyltransferase EpsF [EC:2.4.-.-]","Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",0.610307302798835,-0.745118261073761,1.3554255638726,1.87099716476946,"Bamboo"
"294","K19509_PTS system, fructoselysine/glucoselysine-specific IID component","K19509","variable:Microbe_treatment",0.461848266067533,0.292929790071463,-1.06779964238368,"K19509","PTS system, fructoselysine/glucoselysine-specific IID component","Environmental Information Processing; Membrane transport; Phosphotransferase system (PTS) | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",0.900371951426459,-1.09042570859294,1.9907976600194,2.74985878330718,"Bamboo"
"295","K19511_peroxidase [EC:1.11.1.7]","K19511","variable:Microbe_treatment",0.335590003059697,0.0138560481604038,-0.644711764813324,"K19511","peroxidase [EC:1.11.1.7]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.845469702434524,-1.0247428283044,1.87021253073893,2.58306259799512,"Bamboo"
"296","K19586_membrane fusion protein, multidrug efflux system","K19586","variable:Microbe_treatment",0.281098573017981,0.286641287189728,-0.600772518970848,"K19586","membrane fusion protein, multidrug efflux system","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",0.580220947226598,-0.600277011035007,1.18049795826161,1.62903318881499,"Bamboo"
"297","K19592_MerR family transcriptional regulator, gold-responsive activator of gol and ges genes","K19592","variable:Microbe_treatment",0.213093111711171,0.319984823249279,-0.655394957353525,"K19592","MerR family transcriptional regulator, gold-responsive activator of gol and ges genes","Brite Hierarchies; Protein families: genetic information processing; Transcription factors",0.535005034934343,-0.609270870559647,1.14427590549399,1.57892999398607,"Bamboo"
"298","K19593_outer membrane protein, multidrug efflux system","K19593","variable:Microbe_treatment",0.0131824956804032,0.175961927538159,-0.481495486947062,"K19593","outer membrane protein, multidrug efflux system","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes",0.491058993269116,-0.668562464322977,1.15962145759209,1.60015632236291,"Bamboo"
"299","K19597_Au+-exporting ATPase [EC:3.6.1.-]","K19597","variable:Microbe_treatment",0.413336164722052,0.453556587549048,-0.922252076090243,"K19597","Au+-exporting ATPase [EC:3.6.1.-]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",1.10852359598849,-1.1421354871435,2.25065908313199,3.10930521209634,"Bamboo"
"300","K19613_leucine-rich repeat protein SHOC2","K19613","variable:Microbe_treatment",0.551491712390186,0.295917674089377,-1.18684624948089,"K19613","leucine-rich repeat protein SHOC2","Environmental Information Processing; Signal transduction; Ras signaling pathway",0.806807341976504,-1.01289936236444,1.81970670434094,2.51320175172425,"Bamboo"
"301","K19620_extracellular factor (EF) 3-hydroxypalmitic acid methyl ester biosynthesis protein","K19620","variable:Microbe_treatment",0.495833282669216,0.575111932536652,-1.27146920437953,"K19620","extracellular factor (EF) 3-hydroxypalmitic acid methyl ester biosynthesis protein","Environmental Information Processing; Signal transduction; Two-component system",1.17679765397467,-1.29854752433241,2.47534517830708,3.42009630044606,"Bamboo"
"302","K19731_LuxR family transcriptional regulator, quorum-sensing system regulator CciR","K19731","variable:Microbe_treatment",0.256542279735224,0.259158899391916,-0.720450196891553,"K19731","LuxR family transcriptional regulator, quorum-sensing system regulator CciR","Cellular Processes; Cellular community - prokaryotes; Quorum sensing | Brite Hierarchies; Protein families: genetic information processing; Transcription factors",0.897284623683435,-1.02159975660802,1.91888438029145,2.65038664438364,"Bamboo"
"303","K19938_rabphilin-3A","K19938","variable:Microbe_treatment",0.500704287900387,0.470632525493725,-1.14731282791653,"K19938","rabphilin-3A","Brite Hierarchies; Protein families: genetic information processing; Membrane trafficking",0.695992296523504,-0.802837652246111,1.49882994876962,2.06935748084302,"Bamboo"
"304","K20037_choline trimethylamine-lyase activating enzyme [EC:1.97.1.-]","K20037","variable:Microbe_treatment",0.288798259531835,0.205462412189483,-0.890516428245248,"K20037","choline trimethylamine-lyase activating enzyme [EC:1.97.1.-]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.65344605087982,-0.894036152762916,1.54748220364274,2.13665442341039,"Bamboo"
"305","K20138_flavastacin [EC:3.4.24.76]","K20138","variable:Microbe_treatment",0.466756418360788,0.612778236044181,-1.39301006090063,"K20138","flavastacin [EC:3.4.24.76]","Brite Hierarchies; Protein families: metabolism; Peptidases",1.00333976149445,-1.19366905954234,2.19700882103678,3.03509490845551,"Bamboo"
"306","K20148_acetylacetone-cleaving enzyme [EC:1.13.11.50]","K20148","variable:Microbe_treatment",0.333038679966184,0.0910672786499875,-0.7903577976548,"K20148","acetylacetone-cleaving enzyme [EC:1.13.11.50]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.785616492264949,-1.00798945674163,1.79360594900658,2.47709857341766,"Bamboo"
"307","K20200_4-cresol dehydrogenase (hydroxylating) cytochrome subunit","K20200","variable:Microbe_treatment",0.455307493308545,0.267368821527778,-0.983919031840926,"K20200","4-cresol dehydrogenase (hydroxylating) cytochrome subunit","Metabolism; Xenobiotics biodegradation and metabolism; Toluene degradation",0.912326240116083,-1.07094201002114,1.98326825013722,2.73944392657078,"Bamboo"
"308","K20325_TetR/AcrR family transcriptional regulator, Clp-modulated transcription factor","K20325","variable:Microbe_treatment",0.143290831849594,0.169662086515117,-0.426487425924722,"K20325","TetR/AcrR family transcriptional regulator, Clp-modulated transcription factor","Cellular Processes; Cellular community - prokaryotes; Quorum sensing | Brite Hierarchies; Protein families: genetic information processing; Transcription factors",0.650107924351192,-0.719041380310868,1.36914930466206,1.88998016562166,"Bamboo"
"309","K20327_glycosyltransferase XagB","K20327","variable:Microbe_treatment",0.203153474052544,0.0172928094844266,-0.257826936099348,"K20327","glycosyltransferase XagB","Cellular Processes; Cellular community - prokaryotes; Quorum sensing | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",0.640979200610503,-0.663675186373162,1.30465438698367,1.80076927946214,"Bamboo"
"310","K20333_toxoflavin biosynthesis protein ToxD","K20333","variable:Microbe_treatment",0.360692646015937,0.419728141925856,-0.827143953665298,"K20333","toxoflavin biosynthesis protein ToxD","Cellular Processes; Cellular community - prokaryotes; Quorum sensing",0.618991581005634,-0.647359954251058,1.26635153525669,1.74778787460107,"Bamboo"
"311","K20459_lantibiotic transport system ATP-binding protein","K20459","variable:Microbe_treatment",0.76212889263886,0.176805814168789,-1.06082924310499,"K20459","lantibiotic transport system ATP-binding protein","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",0.470283607582981,-0.544292927129607,1.01457653471259,1.39952677558926,"Bamboo"
"312","K20484_lantibiotic biosynthesis protein","K20484","variable:Microbe_treatment",0.586664685736659,0.464991293638127,-1.28506594869804,"K20484","lantibiotic biosynthesis protein","Environmental Information Processing; Signal transduction; Two-component system | Cellular Processes; Cellular community - prokaryotes; Quorum sensing",0.397014979972868,-0.538731856953103,0.935746836925971,1.29048768462864,"Bamboo"
"313","K20497_methyl-branched lipid omega-hydroxylase [EC:1.14.15.14]","K20497","variable:Microbe_treatment",0.0252382072213865,0.0367082105661133,-0.145110777628874,"K20497","methyl-branched lipid omega-hydroxylase [EC:1.14.15.14]","Brite Hierarchies; Protein families: metabolism; Cytochrome P450",1.20558985991132,-1.25608381861819,2.4616736785295,3.40118556058947,"Bamboo"
"314","K20523_SH3 domain-containing YSC84-like protein 1","K20523","variable:Microbe_treatment",0.335385300433087,0.10653669778659,-0.699000005597709,"K20523","SH3 domain-containing YSC84-like protein 1","Brite Hierarchies; Protein families: genetic information processing; Membrane trafficking",0.777656084737292,-0.933743215255102,1.71139929999239,2.36338840413998,"Bamboo"
"315","K20531_type IV secretion system protein TrbF","K20531","variable:Microbe_treatment",0.059864086997411,0.158558615739098,-0.17801446439104,"K20531","type IV secretion system protein TrbF","Cellular Processes; Cellular community - prokaryotes; Quorum sensing | Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system",0.489922378073746,-0.465388167477702,0.955310545551448,1.31754866626674,"Bamboo"
"316","K20532_type IV secretion system protein TrbG","K20532","variable:Microbe_treatment",0.108741074241443,0.194455346091816,-0.239111175930334,"K20532","type IV secretion system protein TrbG","Cellular Processes; Cellular community - prokaryotes; Quorum sensing | Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system",0.521712175327162,-0.482802266193334,1.0045144415205,1.38560865176495,"Bamboo"
"317","K20533_type IV secretion system protein TrbI","K20533","variable:Microbe_treatment",0.0121086614108179,0.433482666619879,-0.347256373798307,"K20533","type IV secretion system protein TrbI","Cellular Processes; Cellular community - prokaryotes; Quorum sensing | Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system",0.620499182257141,-0.560794266257993,1.18129344851513,1.63013352963258,"Bamboo"
"318","K20715_phototropin [EC:2.7.11.1]","K20715","variable:Microbe_treatment",-0.0899604639435021,0.201001560190683,-0.218783290762851,"K20715","phototropin [EC:2.7.11.1]","Brite Hierarchies; Protein families: metabolism; Protein kinases",0.823281787209185,-0.888698390321846,1.71198017753103,2.36419188760561,"Bamboo"
"319","K20777_exonuclease 3'-5' domain-containing protein 2 [EC:3.1.11.1]","K20777","variable:Microbe_treatment",0.580314300499625,0.279726378581205,-1.05539493016962,"K20777","exonuclease 3'-5' domain-containing protein 2 [EC:3.1.11.1]","Brite Hierarchies; Protein families: genetic information processing; DNA repair and recombination proteins",0.540679999767727,-0.659291019037322,1.19997101880505,1.65596878389524,"Bamboo"
"320","K20798_small RNA 2'-O-methyltransferase [EC:2.1.1.-]","K20798","variable:Microbe_treatment",0.391487674258224,0.379898357365935,-1.04508957320867,"K20798","small RNA 2'-O-methyltransferase [EC:2.1.1.-]","Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins",1.0502253004702,-1.21640676754399,2.26663206801419,3.13139942024867,"Bamboo"
"321","K20832_galactan endo-beta-1,3-galactanase [EC:3.2.1.181]","K20832","variable:Microbe_treatment",0.42461668332822,0.37102481111689,-1.14242633480495,"K20832","galactan endo-beta-1,3-galactanase [EC:3.2.1.181]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.777567164977619,-0.988120573224822,1.76568773820244,2.43848144798392,"Bamboo"
"322","K20893_probable galacturonosyltransferase-like 1 [EC:2.4.1.-]","K20893","variable:Microbe_treatment",0.417101172718769,0.191780704765845,-0.952665185924184,"K20893","probable galacturonosyltransferase-like 1 [EC:2.4.1.-]","Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",0.929198573169483,-1.13792957541093,2.06712814858042,2.85544090932018,"Bamboo"
"323","K20900_D-threitol dehydrogenase (NAD+) [EC:1.1.1.403]","K20900","variable:Microbe_treatment",0.314625121645565,0.394214064186343,-0.792342932004357,"K20900","D-threitol dehydrogenase (NAD+) [EC:1.1.1.403]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.917240722362765,-0.967940742409127,1.88518146477189,2.60376797941143,"Bamboo"
"324","K20937_1-butanol dehydrogenase (quinone) [EC:1.1.5.11]","K20937","variable:Microbe_treatment",0.223415723805555,0.207386029474276,-0.614624661431236,"K20937","1-butanol dehydrogenase (quinone) [EC:1.1.5.11]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",1.25675361419072,-1.36836327909138,2.6251168932821,3.62726405715488,"Bamboo"
"325","K20940_5-methylphenazine-1-carboxylate 1-monooxygenase [EC:1.14.13.218]","K20940","variable:Microbe_treatment",0.111871010140739,0.374831264285363,-0.464482597775063,"K20940","5-methylphenazine-1-carboxylate 1-monooxygenase [EC:1.14.13.218]","Metabolism; Biosynthesis of other secondary metabolites; Phenazine biosynthesis",0.636759717669547,-0.623268849256231,1.26002856692578,1.73904179617715,"Bamboo"
"326","K20941_gamma-resorcylate decarboxylase [EC:4.1.1.103]","K20941","variable:Microbe_treatment",0.948187220084111,0.643826063798331,-1.81056504978076,"K20941","gamma-resorcylate decarboxylase [EC:4.1.1.103]","Metabolism; Xenobiotics biodegradation and metabolism; Benzoate degradation",0.841098906017135,-0.973794496575784,1.81489340259292,2.50654387960422,"Bamboo"
"327","K20942_resorcinol 4-hydroxylase (FADH2) [EC:1.14.14.27]","K20942","variable:Microbe_treatment",0.0960758682617389,0.361752477034344,-0.650959358830794,"K20942","resorcinol 4-hydroxylase (FADH2) [EC:1.14.14.27]","Metabolism; Xenobiotics biodegradation and metabolism; Benzoate degradation",0.858725354228062,-0.975986515632278,1.83471186986034,2.53395724938424,"Bamboo"
"328","K21038_reverse transcriptase [EC:2.7.7.49]","K21038","variable:Microbe_treatment",0.104485511954715,0.183400374850903,-0.517852941123602,"K21038","reverse transcriptase [EC:2.7.7.49]","Brite Hierarchies; Protein families: signaling and cellular processes; Viral proteins",0.395048873724348,-0.534675355150057,0.929724228874405,1.28215707160343,"Bamboo"
"329","K21101_2-glutathionyl-2-methylbut-3-en-1-ol dehydrogenase [EC:1.1.1.398]","K21101","variable:Microbe_treatment",0.634910236662411,0.727547866383947,-1.6214159249399,"K21101","2-glutathionyl-2-methylbut-3-en-1-ol dehydrogenase [EC:1.1.1.398]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.899119265213953,-1.05634774133586,1.95546700654982,2.70098859294066,"Bamboo"
"330","K21135_membrane fusion protein, multidrug efflux system","K21135","variable:Microbe_treatment",0.645483168392958,0.657996848855442,-1.46762727068498,"K21135","membrane fusion protein, multidrug efflux system","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",0.439482896081894,-0.539146317440297,0.97862921352219,1.34980359593582,"Bamboo"
"331","K21138_guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase [EC:3.1.7.2]","K21138","variable:Microbe_treatment",0.146818524957602,0.372123060767752,-0.801490636475841,"K21138","guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase [EC:3.1.7.2]","Metabolism; Nucleotide metabolism; Purine metabolism",0.58077915429921,-0.752331248591438,1.33311040289065,1.84013030955586,"Bamboo"
"332","K21199_beta-dihydromenaquinone-9 omega-hydroxylase [EC:1.14.15.27]","K21199","variable:Microbe_treatment",0.324105438890358,0.135407124530245,-0.737364840888448,"K21199","beta-dihydromenaquinone-9 omega-hydroxylase [EC:1.14.15.27]","Brite Hierarchies; Protein families: metabolism; Cytochrome P450",0.643632688015371,-0.812333095880366,1.45596578389574,2.01006676041828,"Bamboo"
"333","K21200_cytochrome P450 family 144","K21200","variable:Microbe_treatment",0.384880377389702,0.390855677951442,-1.11704734519558,"K21200","cytochrome P450 family 144","Brite Hierarchies; Protein families: metabolism; Cytochrome P450",0.632909069079913,-0.840139163906232,1.47304823298614,2.03369560554262,"Bamboo"
"334","K21210_NDP-mannose synthase","K21210","variable:Microbe_treatment",-0.0353351286438956,0.093005244721711,-0.284762194730885,"K21210","NDP-mannose synthase","Metabolism; Metabolism of terpenoids and polyketides; Biosynthesis of enediyne antibiotics",0.433709198244569,-0.571590113387026,1.0052993116316,1.38669430255189,"Bamboo"
"335","K21214_NDP-hexose 4-ketoreductase","K21214","variable:Microbe_treatment",0.540995951919771,0.690919694302525,-1.44540167538464,"K21214","NDP-hexose 4-ketoreductase","Metabolism; Metabolism of terpenoids and polyketides; Biosynthesis of enediyne antibiotics",1.27137127201163,-1.40099115679855,2.67236242881019,3.69261519245765,"Bamboo"
"336","K21271_aurachin B dehydrogenase [EC:1.1.1.394]","K21271","variable:Microbe_treatment",0.414368112075193,0.0251712009244197,-0.771903782763361,"K21271","aurachin B dehydrogenase [EC:1.1.1.394]","Metabolism; Biosynthesis of other secondary metabolites; Biosynthesis of secondary metabolites - unclassified",0.409043892473622,-0.61084184827935,1.01988574075297,1.40687059418327,"Bamboo"
"337","K21278_dual specificity protein phosphatase 1 [EC:3.1.3.16 3.1.3.48]","K21278","variable:Microbe_treatment",0.0610142086532519,0.0734263117666681,-0.527727239408994,"K21278","dual specificity protein phosphatase 1 [EC:3.1.3.16 3.1.3.48]","Environmental Information Processing; Signal transduction; MAPK signaling pathway | Organismal Systems; Nervous system; Serotonergic synapse | Human Diseases; Cardiovascular diseases; Fluid shear stress and atherosclerosis | Brite Hierarchies; Protein families: metabolism; Protein phosphatases and associated proteins",0.422423332941274,-0.661210758065118,1.08363409100639,1.49504881073165,"Bamboo"
"338","K21329_aminosugar N-oxygenase [EC:1.14.15.-]","K21329","variable:Microbe_treatment",0.647976564115443,0.826724547653784,-1.76174364790925,"K21329","aminosugar N-oxygenase [EC:1.14.15.-]","Metabolism; Metabolism of terpenoids and polyketides; Polyketide sugar unit biosynthesis",1.44955429829348,-1.62383465101446,3.07338894930794,4.24732450219695,"Bamboo"
"339","K21364_UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,4-galactosyltransferase [EC:2.4.1.304]","K21364","variable:Microbe_treatment",0.509547236115639,0.341355849929364,-1.19089325487833,"K21364","UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,4-galactosyltransferase [EC:2.4.1.304]","Brite Hierarchies; Protein families: metabolism; Glycosyltransferases | Brite Hierarchies; Protein families: metabolism; Lipopolysaccharide biosynthesis proteins",0.823886451894605,-1.03031441669295,1.85420086858755,2.56091489053492,"Bamboo"
"340","K21402_2-O-methyltransferase [EC:2.1.1.-]","K21402","variable:Microbe_treatment",0.275629758143326,0.306334327743418,-0.924953562240383,"K21402","2-O-methyltransferase [EC:2.1.1.-]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.928510402466051,-1.13675942270651,2.06526982517257,2.85287043270043,"Bamboo"
"341","K21453_TetR/AcrR family transcriptional regulator, biofilm operon repressor","K21453","variable:Microbe_treatment",-0.0033134515381553,0.983554148134769,-1.27643276458695,"K21453","TetR/AcrR family transcriptional regulator, biofilm operon repressor","Brite Hierarchies; Protein families: genetic information processing; Transcription factors",0.466899053297763,-0.646734623233405,1.11363367653117,1.53654494260407,"Bamboo"
"342","K21617_4-hydroxyproline betaine 2-epimerase [EC:5.1.1.22]","K21617","variable:Microbe_treatment",0.680614206450691,0.0249444354372885,-1.06443673955018,"K21617","4-hydroxyproline betaine 2-epimerase [EC:5.1.1.22]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.708838469607239,-0.926734403378856,1.63557287298609,2.25850350791801,"Bamboo"
"343","K21677_hydroxysqualene dehydroxylase [EC:1.17.8.1]","K21677","variable:Microbe_treatment",0.175179950667875,0.261209255361417,-0.476981584398377,"K21677","hydroxysqualene dehydroxylase [EC:1.17.8.1]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.872695728650589,-0.897341741450924,1.77003747010151,2.44449809939213,"Bamboo"
"344","K21678_presqualene diphosphate synthase [EC:2.5.1.103]","K21678","variable:Microbe_treatment",0.0864987402177143,0.145721803269698,-0.302129265742785,"K21678","presqualene diphosphate synthase [EC:2.5.1.103]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.791601157286297,-0.834046841249304,1.6256479985356,2.24477518828257,"Bamboo"
"345","K21679_hydroxysqualene synthase [EC:4.2.3.156]","K21679","variable:Microbe_treatment",0.204148884440897,0.0488400739653485,-0.358569540501918,"K21679","hydroxysqualene synthase [EC:4.2.3.156]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",1.10355610604967,-1.16766026752887,2.27121637357853,3.13774053946462,"Bamboo"
"346","K21722_methylxanthine N1-demethylase [EC:1.14.13.178]","K21722","variable:Microbe_treatment",0.346835411117684,0.305038698575916,-0.618151287710963,"K21722","methylxanthine N1-demethylase [EC:1.14.13.178]","Metabolism; Biosynthesis of other secondary metabolites; Caffeine metabolism",0.487266255876203,-0.466791153513624,0.954057409389827,1.31581529887159,"Bamboo"
"347","K21731_2,5-diketocamphane 1,2-monooxygenase [EC:1.14.14.108]","K21731","variable:Microbe_treatment",0.292046410966778,0.440659373503071,-1.04806566139357,"K21731","2,5-diketocamphane 1,2-monooxygenase [EC:1.14.14.108]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.924024365595409,-1.11549783612488,2.03952220172029,2.81725571471391,"Bamboo"
"348","K21867_potassium channel","K21867","variable:Microbe_treatment",0.624292923363432,0.191183760458671,-1.15281255972262,"K21867","potassium channel","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",0.68671761343127,-0.891534001371437,1.57825161480271,2.17921539619705,"Bamboo"
"349","K22135_N-acetylglucosamine malate deacetylase 2 [EC:3.5.1.-]","K22135","variable:Microbe_treatment",0.113238927338984,0.0458241639698589,-0.43697194825955,"K22135","N-acetylglucosamine malate deacetylase 2 [EC:3.5.1.-]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.948459136760664,-1.11719389734691,2.06565303410757,2.85340049630709,"Bamboo"
"350","K22209_D(-)-tartrate dehydratase [EC:4.2.1.81]","K22209","variable:Microbe_treatment",0.359714943492491,0.216843902616448,-0.620916913318682,"K22209","D(-)-tartrate dehydratase [EC:4.2.1.81]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.525804189610044,-0.552736572884292,1.07854076249434,1.48800359900927,"Bamboo"
